unit_idx,unit_type,name,issn,field_eb,country_code,v,rank_v,a_p
145572626,source,International Review of Financial Analysis,1057-5219,A,,0.5484314395380533,655,1809.0
79238269,institution,Universidad de Sevilla,,,ES,0.5477321339274943,656,19.166666666666668
48825208,institution,Université Paris 8,,,FR,0.5473124454491477,657,3.333333333333334
147962203,institution,Democritus University of Thrace,,,GR,0.5468716392712994,658,11.999999999999998
98259816,institution,"Birkbeck, University of London",,,GB,0.5466780258399555,659,16.21904761904762
174458059,institution,National Technical University of Athens,,,GR,0.5463049283591294,660,4.997222222222222
4400600934,institution,ICN Business School,,,,0.5449676737679243,661,2.0680555555555555
35913352,institution,Prague University of Economics and Business,,,CZ,0.5449305695202059,662,23.713742690058478
157392197,institution,Hashemite University,,,JO,0.5439612540112904,663,5.325
159948400,institution,Jinan University,,,CN,0.5438728587481084,664,96.66666666666666
177097968,institution,University of Tennessee at Chattanooga,,,US,0.5437158694465251,665,5.391666666666666
8087733,institution,University of Tübingen,,,DE,0.5431493679524211,666,13.727777777777776
162868743,institution,Tianjin University,,,CN,0.5421429604357945,667,139.02579365079364
4210208451,source,Quarterly Journal of Finance,2010-1392,A,,0.54203797335732,668,91.0
39387349,institution,University of Chieti-Pescara,,,IT,0.5409268144008096,669,31.825000000000003
17626003,institution,University of Rhode Island,,,US,0.5401865910195346,670,16.916666666666668
16733864,institution,National Taiwan University,,,TW,0.5400380807661561,671,69.22777777777777
82743730,source,Journal of International Financial Markets Institutions and Money,1042-4431,A,,0.5390819101743183,672,569.0
3045169105,institution,Southern University of Science and Technology,,,CN,0.5387534902771944,673,47.074999999999996
181679659,institution,Shanghai University of Finance and Economics,,,CN,0.5386040957505803,674,166.44920634920632
168864056,institution,Bilkent University,,,TR,0.5380962308517145,675,24.424999999999997
90326151,institution,Ecole des Hautes Etudes Commerciales du Nord,,,FR,0.535885816281318,676,77.85836940836941
27963644,institution,HHL Leipzig Graduate School of Management,,,DE,0.5333377870717609,677,13.40326797385621
94626330,institution,University of Bamberg,,,DE,0.5332853062100248,678,35.23611111111111
120156002,institution,Boise State University,,,US,0.5321092468145365,679,15.458333333333334
392282,institution,"University at Albany, State University of New York",,,US,0.5314214112761787,680,10.347222222222221
71999127,institution,Universitat de Barcelona,,,ES,0.5295572295113432,681,21.15277777777778
40434647,institution,Université Paris Nanterre,,,FR,0.5294734975440066,682,5.391666666666667
4210097214,institution,Shandong Management University,,,CN,0.5279135718561361,683,18.96666666666666
177233841,institution,"Vietnam National University, Hanoi",,,VN,0.5278894761752402,684,23.725000000000005
47720641,institution,Huazhong University of Science and Technology,,,CN,0.5267936115072082,685,112.88333333333333
4210121459,institution,Pôle Universitaire Léonard de Vinci,,,FR,0.5255110724371677,686,11.504166666666666
1294671590,institution,Centre National de la Recherche Scientifique,,,FR,0.522766794653384,687,40.32261063011063
52099693,institution,University of York,,,GB,0.5226311746593431,688,26.754093567251456
136612413,source,Journal of Futures Markets,0270-7314,A,,0.5224051599575232,689,362.0
2802355861,institution,Australian Institute of Business,,,AU,0.522237424496733,690,4.9833333333333325
35566140,institution,Loyola Marymount University,,,US,0.5217221176100573,691,12.916666666666666
187855631,institution,Foreign Trade University,,,VN,0.5212917876443629,692,15.791666666666666
122328836,institution,Indian School of Business,,,IN,0.5197261971839883,693,9.05
11883440,institution,James Madison University,,,US,0.5196625792551012,694,12.033333333333333
183232449,source,International Journal of Industrial Organization,0167-7187,A,,0.5189857080066841,695,240.0
192396691,institution,University of New Orleans,,,US,0.5188672008112643,696,43.725
198089087,institution,Ball State University,,,US,0.5187594746971512,697,11.741666666666667
848706,institution,Sungkyunkwan University,,,KR,0.5180730347590475,698,108.55833333333332
4210095297,institution,MIT University,,,MK,0.517798522992726,699,8.633333333333333
25355098,institution,Chang'an University,,,CN,0.5140018435032375,700,5.6000000000000005
13955877,institution,Bar-Ilan University,,,IL,0.5137474471247387,701,21.27878787878788
189462010,institution,Universiti Brunei Darussalam,,,BN,0.5131852784473425,702,3.124999999999999
122534668,institution,Marche Polytechnic University,,,IT,0.5110700763162364,703,23.819444444444443
54009628,institution,University of Bayreuth,,,DE,0.5097530241930532,704,14.083333333333334
79765343,institution,University of Vaasa,,,FI,0.509123164490787,705,53.49007936507937
37461747,institution,Wuhan University,,,CN,0.5060007685472212,706,87.50555555555556
32574673,institution,Shantou University,,,CN,0.5058899992844699,707,14.616666666666667
185492890,institution,University of Canterbury,,,NZ,0.5030918063520512,708,32.28333333333333
104588304,institution,University of Szczecin,,,PL,0.5011759187474956,709,7.45
203951103,institution,Keio University,,,JP,0.5010640029443655,710,18.05
897156735,institution,Bank of Korea,,,KR,0.5009776495642063,711,17.750000000000004
100633361,institution,University of Massachusetts Dartmouth,,,US,0.49938673937512523,712,16.33333333333333
129801699,institution,University of Tasmania,,,AU,0.4977386907940321,713,24.596703296703293
79175213,source,Journal of Financial Services Research,0920-8550,A,,0.49636700366736686,714,93.0
35777872,institution,North Carolina Agricultural and Technical State University,,,US,0.4961792952103536,715,9.34090909090909
244572783,institution,Symbiosis International University,,,IN,0.49566459999077717,716,10.674999999999999
146563203,institution,University of International Business and Economics,,,CN,0.4946849241680699,717,190.38619047619045
142024983,institution,Prince Sultan University,,,SA,0.4935687116157554,718,10.790079365079366
205237279,institution,Nankai University,,,CN,0.4918493529624453,719,101.8986111111111
191240316,institution,University of Hull,,,GB,0.49179202068704503,720,23.433333333333334
141649914,institution,Nanchang University,,,CN,0.4909441536965115,721,60.541666666666664
197112600,source,Emerging Markets Review,1566-0141,A,,0.4907238214364699,722,342.0
22265921,institution,National Central University,,,TW,0.49062291506271477,723,46.6861111111111
116292333,institution,National Graduate Institute for Policy Studies,,,JP,0.49061114439005277,724,4.333333333333333
73680622,source,Journal of Pensions Economics and Finance,1474-7472,A,,0.4898286497896699,725,118.0
