,source_idx,source_name,issn,era_journal_name,era_for_codes,harzing_journal_name,harzing_field,works_count,cited_by_count,wos_journal_name,wos_categories,topic_count,subfield_name,field_name,econ_bus_density,econ_score,bus_score,field_eb
112,10747938,Journal of International Money and Finance,0261-5606,Journal of International Money and Finance: theoretical and empirical research in international economics and finance,['3502' '3801'],Journal of International Money and Finance,F&A,3645,161203,JOURNAL OF INTERNATIONAL MONEY AND FINANCE,"['BUSINESS, FINANCE']",2006,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,4,2,A
113,39841227,International Journal of Forecasting,0169-2070,,,International Journal of Forecasting,Economics,3641,245020,INTERNATIONAL JOURNAL OF FORECASTING,['ECONOMICS' 'MANAGEMENT'],1095,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.6054570259208731,3,1,E
114,151705444,Journal of Management Studies,0022-2380,Journal of Management Studies,['3505' '3507'],Journal of Management Studies,Gen & Strat,3614,344356,JOURNAL OF MANAGEMENT STUDIES,['BUSINESS' 'MANAGEMENT'],841,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",1.0,0,5,B
115,176795851,Journal of Macroeconomics,0164-0704,Journal of Macroeconomics,['3502' '3801' '3803'],Journal of Macroeconomics,Economics,3606,105883,JOURNAL OF MACROECONOMICS,['ECONOMICS'],1509,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,5,1,E
116,65528657,Journal of Regional Science,0022-4146,,,Journal of Regional Science,Economics,3602,82534,JOURNAL OF REGIONAL SCIENCE,['ECONOMICS'],1163,Economics and Econometrics,"Economics, Econometrics and Finance",0.8889687387711103,3,0,E
117,134094273,Human Resource Management,0090-4848,,,Human Resource Management,"OS/OB,HRM/IR",3597,130911,HUMAN RESOURCE MANAGEMENT,['MANAGEMENT'],619,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.6800947867298578,0,3,B
118,152897404,Research-Technology Management,0895-6308,Research Technology Management: international journal of research management,['3503' '3507'],Research Technology Management,"OR,MS,POM",3573,56542,RESEARCH-TECHNOLOGY MANAGEMENT,['BUSINESS' 'MANAGEMENT'],609,Strategy and Management,"Business, Management and Accounting",0.66,0,5,B
119,83145862,History of Political Economy,0018-2702,,,History of Political Economy,Economics,3567,43053,HISTORY OF POLITICAL ECONOMY,['ECONOMICS'],1786,Economics and Econometrics,"Economics, Econometrics and Finance",0.785226019845645,3,0,E
120,143806524,The Journal of Portfolio Management,0095-4918,The Journal of Portfolio Management: the journal for investment professionals,['3502'],Journal of Portfolio Management,F&A,3536,82155,JOURNAL OF PORTFOLIO MANAGEMENT,"['BUSINESS, FINANCE']",1445,Finance,"Economics, Econometrics and Finance",1.0,3,2,A
121,91661715,Kyklos,0023-5962,Kyklos,['3502' '3801'],Kyklos,Economics,3520,61341,KYKLOS,['ECONOMICS'],317,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,4,1,E
122,102896891,Psychology and Marketing,0742-6046,,,Psychology and Marketing,Marketing,3510,193919,PSYCHOLOGY & MARKETING,['BUSINESS'],1558,Marketing,"Business, Management and Accounting",0.6942601672916066,0,3,B
123,179979277,International Economic Review,0020-6598,International Economic Review,['3801' '3802' '3803'],International Economic Review,Economics,3506,206661,INTERNATIONAL ECONOMIC REVIEW,['ECONOMICS'],1118,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,6,0,E
124,4394735553,Annals of Public and Cooperative Economics,1370-4788,,,Annals of Public and Cooperative Economics,Economics,3455,20438,Annals of Public and Cooperative Economics,['ECONOMICS'],665,Accounting,"Business, Management and Accounting",0.6865189289012004,2,1,E
125,125977778,International Journal of Contemporary Hospitality Management,0959-6119,International Journal of Contemporary Hospitality Management,['3504' '3506' '3508'],International Journal of Contemporary Hospitality Manage,Tourism,3438,183236,International Journal of Contemporary Hospitality Management,['MANAGEMENT'],879,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.5761755485893417,0,6,B
126,61992289,Journal of Advertising Research,0021-8499,Journal of Advertising Research,['3506'],Journal of Advertising Research,Marketing,3431,98393,JOURNAL OF ADVERTISING RESEARCH,['BUSINESS'],855,Marketing,"Business, Management and Accounting",0.6614678899082569,0,4,B
127,201928713,Review of Radical Political Economics,0486-6134,,,,,3398,27407,REVIEW OF RADICAL POLITICAL ECONOMICS,['ECONOMICS'],1088,Sociology and Political Science,Social Sciences,0.5550070521861777,1,0,X
128,145429826,Journal of Consumer Research,0093-5301,Journal of Consumer Research,['3506'],Journal of Consumer Research,Marketing,3390,646180,JOURNAL OF CONSUMER RESEARCH,['BUSINESS'],1356,Marketing,"Business, Management and Accounting",0.5922689075630252,0,4,B
129,105567970,European Management Journal,0263-2373,European Management Journal,['35'],European Management Journal,Gen & Strat,3385,143219,European Management Journal,['BUSINESS' 'MANAGEMENT'],549,Strategy and Management,"Business, Management and Accounting",1.0,0,4,B
130,2738076829,Cogent Business & Management,2331-1975,Cogent Business and Management,['3507'],,,3377,51160,Cogent Business & Management,['BUSINESS'],427,Accounting,"Business, Management and Accounting",0.5707865168539326,0,3,B
131,160573970,Journal of Organizational Behavior,0894-3796,,,Journal of Organizational Behavior,"OS/OB,HRM/IR",3349,395165,JOURNAL OF ORGANIZATIONAL BEHAVIOR,['BUSINESS' 'MANAGEMENT'],1436,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.6657348242811502,0,3,B
132,166264140,Emerging Markets Finance and Trade,1540-496X,Emerging Markets Finance and Trade,['3501' '3502' '3801'],,,3348,53143,EMERGING MARKETS FINANCE AND TRADE,['ECONOMICS' 'BUSINESS'],914,Accounting,"Business, Management and Accounting",1.0,2,4,A
133,136612413,Journal of Futures Markets,0270-7314,Journal of Futures Markets,['3502'],Journal of Futures Markets,F&A,3341,65737,JOURNAL OF FUTURES MARKETS,"['BUSINESS, FINANCE']",1337,Finance,"Economics, Econometrics and Finance",1.0,3,2,A
134,122767448,Journal of Management,0149-2063,Journal of Management,['3505' '3507'],Journal of Management,Gen & Strat,3316,660124,JOURNAL OF MANAGEMENT,['BUSINESS' 'MANAGEMENT'],827,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.8897119341563786,0,5,B
135,49131624,International Journal of Social Economics,0306-8293,International Journal of Social Economics,['3801'],International Journal of Social Economics,Economics,3312,45947,INTERNATIONAL JOURNAL OF SOCIAL ECONOMICS,['ECONOMICS'],400,Economics and Econometrics,"Economics, Econometrics and Finance",0.8446671438797423,4,0,E
136,200838492,Manchester School,1463-6786,The Manchester School,['3502' '3801'],Manchester School,Economics,3297,47755,MANCHESTER SCHOOL,['ECONOMICS'],537,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,4,1,E
137,48254654,Journal of Business Finance &amp Accounting,0306-686X,Journal of Business Finance and Accounting,['3501' '3502'],Journal of Business Finance and Accounting,F&A,3266,105286,Journal of Business Finance & Accounting,"['BUSINESS, FINANCE']",1494,Accounting,"Business, Management and Accounting",1.0,2,4,A
138,2739393555,Journal of Agricultural and Applied Economics,1074-0708,Journal of Agricultural and Applied Economics,['3801'],,,3263,34302,Journal of Agricultural and Applied Economics,['ECONOMICS'],854,Economics and Econometrics,"Economics, Econometrics and Finance",0.48169781931464173,3,0,E
139,28703636,Journal of Corporate Accounting & Finance,1044-8136,,,,,3255,9896,Journal of Corporate Accounting and Finance,"['BUSINESS, FINANCE']",607,Accounting,"Business, Management and Accounting",1.0,1,2,B
140,38024979,Journal of International Business Studies,0047-2506,Journal of International Business Studies,['3502' '3505' '3507'],Journal of International Business Studies,IB,3243,480515,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,['BUSINESS' 'MANAGEMENT'],1331,Strategy and Management,"Business, Management and Accounting",0.9240696278511404,0,6,B
141,128621090,The Journal of Economic Education,0022-0485,,,Journal of Economic Education,Education,3241,51977,JOURNAL OF ECONOMIC EDUCATION,['ECONOMICS'],1579,Education,Social Sciences,0.4030245746691871,1,0,X
142,105430050,Journal of World Trade,1011-6702,,,Journal of World Trade,Economics,3199,21865,JOURNAL OF WORLD TRADE,['ECONOMICS'],911,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.5108870967741935,3,0,E
143,137519996,Electronic Markets,1019-6781,,,Electronic Markets,"MIS,KM",3198,51363,Electronic Markets,['BUSINESS' 'MANAGEMENT'],777,Marketing,"Business, Management and Accounting",0.7668947818648417,0,3,B
144,41416626,Harvard business review,0017-8012,Harvard Business Review,['3507'],Harvard Business Review,Gen & Strat,3184,141031,HARVARD BUSINESS REVIEW,['BUSINESS' 'MANAGEMENT'],432,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.9210526315789473,0,4,B
145,170137484,Review of Financial Studies,0893-9454,The Review of Financial Studies,['3502' '3801'],Review of Financial Studies,F&A,3179,582670,REVIEW OF FINANCIAL STUDIES,"['ECONOMICS' 'BUSINESS, FINANCE']",1342,Finance,"Economics, Econometrics and Finance",1.0,4,2,A
146,172782825,California Management Review,0008-1256,California Management Review,['3507'],California Management Review,Gen & Strat,3170,247774,CALIFORNIA MANAGEMENT REVIEW,['BUSINESS' 'MANAGEMENT'],261,Strategy and Management,"Business, Management and Accounting",0.7446504992867332,0,4,B
147,37320504,Industrial Management & Data Systems,0263-5577,,,Industrial Management and Data Systems,"OR,MS,POM",3159,135838,,,425,Information Systems and Management,Decision Sciences,0.562015503875969,0,1,X
148,165057322,Production Planning & Control,0953-7287,,,Production Planning and Control,"OR,MS,POM",3157,101839,,,855,Management Information Systems,"Business, Management and Accounting",0.6335260115606937,0,2,B
149,126160977,Mathematical Methods of Operations Research,1432-2994,,,Mathematical Methods of Operations Research,"OR,MS,POM",3149,39883,,,396,Numerical Analysis,Mathematics,0.48210668467251855,0,1,X
150,177792750,Decision Sciences,0011-7315,Decision Sciences,['35'],Decision Sciences,"OR,MS,POM",3149,158922,DECISION SCIENCES,['MANAGEMENT'],468,Management Information Systems,"Business, Management and Accounting",0.8564631245043616,0,4,B
151,69799158,Human Resource Management International Digest,0967-0734,Human Resource Management International Digest,['3505' '3507'],,,3140,12290,,,530,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.7345635202271115,0,3,B
152,174129883,Economic Outlook,0140-489X,Economic Outlook,['3801' '3802' '3803'],,,3140,1195,,,202,Finance,"Economics, Econometrics and Finance",0.6114206128133705,4,0,E
153,47864991,Applied Psychology,0269-994X,,,Applied Psychology,Psychology,3134,125202,,,538,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.44098360655737706,0,1,X
154,138645024,Journal of Comparative Economics,0147-5967,Journal of Comparative Economics,['3801' '3899'],Journal of Comparative Economics,Economics,3129,98312,JOURNAL OF COMPARATIVE ECONOMICS,['ECONOMICS'],288,Economics and Econometrics,"Economics, Econometrics and Finance",0.8101367658889783,5,0,E
155,26073974,Oxford Economic Papers,0030-7653,Oxford Economic Papers,['3801' '3802' '3803'],Oxford Economic Papers,Economics,3126,127598,OXFORD ECONOMIC PAPERS-NEW SERIES,['ECONOMICS'],674,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,6,0,E
156,9351053,Financial Review,0732-8516,The Financial Review (Statesboro),['3502'],Financial Review,F&A,3125,40953,FINANCIAL REVIEW,"['BUSINESS, FINANCE']",1031,Finance,"Economics, Econometrics and Finance",1.0,3,2,A
157,179517972,Canadian Journal of Agricultural Economics/Revue canadienne d agroeconomie,0008-3976,,,,,3093,29352,CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE,['ECONOMICS'],1079,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,0.5709741550695825,1,0,X
158,182689569,Quantitative Finance,1469-7688,,,Quantitative Finance,F&A,3075,70248,QUANTITATIVE FINANCE,"['ECONOMICS' 'BUSINESS, FINANCE']",1184,Finance,"Economics, Econometrics and Finance",1.0,3,1,E
159,49331332,Service Industries Journal,0264-2069,Service Industries Journal,['3504' '3506' '3507'],Service Industries Journal,"OR,MS,POM",3073,86058,SERVICE INDUSTRIES JOURNAL,['MANAGEMENT'],731,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.853726362625139,0,6,B
160,267729,International Transactions in Operational Research,0969-6016,,,International Transactions in Operational Research,"OR,MS,POM",3071,50022,International Transactions in Operational Research,['MANAGEMENT'],448,Industrial and Manufacturing Engineering,Engineering,0.4118336262448741,0,2,B
161,579031,Economic Theory,0938-2259,Economic Theory,['3502' '3801' '3803'],Economic Theory,Economics,3041,72597,ECONOMIC THEORY,['ECONOMICS'],1605,Economics and Econometrics,"Economics, Econometrics and Finance",0.5683030949839915,5,1,E
162,86125002,Environmental and Resource Economics,0924-6460,Environmental and Resource Economics,['3801' '3899'],Environmental and Resource Economics,Economics,3009,125232,ENVIRONMENTAL & RESOURCE ECONOMICS,['ECONOMICS'],1189,Economics and Econometrics,"Economics, Econometrics and Finance",0.8695293146160198,5,0,E
163,2798341630,Corporate Ownership and Control,1727-9232,Corporate Ownership and Control,['3501' '3502' '3507'],,,3008,16722,,,1693,Accounting,"Business, Management and Accounting",1.0,0,4,B
164,114571967,National Institute Economic Review,0027-9501,National Institute Economic Review,['3801' '3802' '3803'],,,2992,22070,National Institute Economic Review,['ECONOMICS'],395,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,5,0,E
165,2764927701,International Business Research,1913-9004,International Business Research,['3502' '3505' '3507'],,,2992,29475,,,272,Accounting,"Business, Management and Accounting",1.0,0,4,B
166,166621295,Journal of Health Economics,0167-6296,,,Journal of Health Economics,Economics,2991,205971,JOURNAL OF HEALTH ECONOMICS,['ECONOMICS'],1167,Economics and Econometrics,"Economics, Econometrics and Finance",0.516089488201042,3,0,E
167,200872515,Journal of Environmental Economics and Management,0095-0696,Journal of Environmental Economics and Management,['3801'],Journal of Environmental Economics and Management,Economics,2985,216089,JOURNAL OF ENVIRONMENTAL ECONOMICS AND MANAGEMENT,['ECONOMICS' 'BUSINESS'],1074,Economics and Econometrics,"Economics, Econometrics and Finance",0.859375,4,1,E
168,41869786,Small Business Economics,0921-898X,Small Business Economics: an international journal,['35' '38'],Small Business Economics,Entrep,2978,234726,SMALL BUSINESS ECONOMICS,['ECONOMICS' 'BUSINESS' 'MANAGEMENT'],1389,Management of Technology and Innovation,"Business, Management and Accounting",1.0,2,4,A
169,202934171,Journal of Mathematical Economics,0304-4068,Journal of Mathematical Economics,['3801' '3802' '3803'],Journal of Mathematical Economics,Economics,2976,58515,JOURNAL OF MATHEMATICAL ECONOMICS,['ECONOMICS'],1688,Economics and Econometrics,"Economics, Econometrics and Finance",0.6065406234031682,6,0,E
170,8133038,Research in International Business and Finance,0275-5319,Research in International Business and Finance,['3502' '3801'],Research in International Business and Finance,F&A,2940,78993,Research in International Business and Finance,"['BUSINESS, FINANCE']",877,Accounting,"Business, Management and Accounting",1.0,3,3,A
