unit_idx,unit_type,name,issn,field_eb,country_code,a_p,v_EBAX,rank_EBAX,v_E,rank_E,v_B,rank_B,v_A,rank_A,v_X,rank_X,v_eps1,rank_eps1,ext_balance
4210173595,source,American Journal of Health Economics,2332-3493,E,,23,2.20463,104,2.08696,46,,779,,127,,54,0.909447,341,0.242718
200719446,institution,Vanderbilt University,,,US,183.043,2.49219,104,2.67007,80,1.52096,294,1.21879,374,0.0926767,1587,1.37105,359,0.465125
141600920,source,Fiscal Studies,0143-5671,E,,126,2.17546,105,2.18419,43,,779,,127,,54,2.24518,41,0.789376
5124864,institution,École Polytechnique Fédérale de Lausanne,,,CH,91.0219,2.47641,105,1.47981,209,3.80731,34,2.29983,154,1.34119,403,1.81689,125,0.449016
27804330,institution,Brown University,,,US,67.9562,2.46444,106,2.88696,67,0.791506,794,,1743,,1658,1.10626,670,0.355872
61446109,source,Human Relations,0018-7267,B,,308,2.15357,106,,580,2.14434,57,,127,,54,1.46853,126,0.630545
55521800,institution,Goldsmiths University of London,,,GB,71.6179,2.43485,107,1.70614,171,3.23052,54,0.158861,1462,0.228865,1446,1.49514,260,0.476341
2875300,source,Review of International Political Economy,0969-2290,E,,330,2.11809,107,1.90851,50,,779,,127,,54,1.31768,156,0.28039
110152177,institution,University of Akron,,,US,109.5,2.41422,108,0.638467,721,2.43492,102,5.05952,45,,1658,4.3356,6,0.820734
133335107,source,Mathematical Finance,0960-1627,E,,132,2.10052,108,1.8478,52,,779,,127,,54,0.963531,314,0.179487
107183665,source,Journal of service management,1757-5818,B,,219,2.09732,109,,580,2.18085,53,,127,,54,2.14349,48,0.673362
51556381,institution,University of Virginia,,,US,272.542,2.40633,109,1.79735,154,2.41695,104,3.65374,77,0.239772,1434,1.48953,263,0.535884
87216513,institution,Michigan State University,,,US,441.723,2.35556,110,2.1681,114,2.34776,113,4.13729,68,0.54726,1140,1.47439,273,0.428137
106686155,source,Journal of Risk and Uncertainty,0895-5646,E,,121,2.06779,110,2.16212,44,,779,,127,,54,1.11238,218,0.579065
5984737,source,Journal of Financial Intermediation,1042-9573,E,,115,2.06002,111,1.52223,68,,779,,127,,54,1.19837,188,0.506579
193531525,institution,George Washington University,,,US,259.637,2.35054,111,1.68808,174,2.78105,77,3.5264,81,0.501451,1192,1.70645,154,0.475466
185253248,source,Human Resource Management Review,1053-4822,B,,156,2.03474,112,,580,2.1444,56,,127,,54,2.38068,32,0.554435
126307644,institution,University of Iowa,,,US,149.539,2.34989,112,1.52699,199,3.42768,49,0.338636,1183,1.15372,552,1.3334,397,0.506373
4210109900,institution,Federal Reserve Bank of Cleveland,,,US,56.0611,2.34408,113,2.40266,101,,1948,0.300419,1245,,1658,1.09968,682,0.457627
2764940387,source,Organizational Psychology Review,2041-3866,B,,88,1.99288,113,,580,1.89128,64,,127,,54,1.39326,140,0.479748
38825547,source,Economic Geography,0013-0095,E,,118,1.99129,114,1.54918,65,,779,,127,,54,1.54138,106,0.647898
125068653,institution,IE University,,,ES,130.818,2.33789,114,1.7578,164,2.54924,92,0.562813,884,,1658,1.7471,144,0.578332
145608581,institution,University of Miami,,,US,190.708,2.32807,115,0.892689,480,2.92447,72,3.66545,76,0.375696,1320,1.65867,171,0.613218
38350834,source,Journal of Business Logistics,0735-3766,B,,149,1.98681,115,,580,2.17626,54,,127,,54,1.49416,117,0.507202
106107269,institution,Claremont McKenna College,,,US,48.4226,2.3158,116,2.33702,105,2.60009,88,0.628433,822,,1658,1.4608,284,0.72973
4210206015,source,Quantitative Marketing and Economics,1570-7156,B,,59,1.98595,116,,580,1.85398,66,,127,,54,0.877024,364,0.525253
200872515,source,Journal of Environmental Economics and Management,0095-0696,E,,440,1.96538,117,1.90765,51,,779,,127,,54,1.24716,178,0.516061
47508984,institution,Imperial College London,,,GB,266.16,2.27432,117,1.75891,163,2.71491,82,1.78243,223,1.80991,162,1.64429,174,0.424765
160573970,source,Journal of Organizational Behavior,0894-3796,B,,360,1.95307,118,,580,2.00115,61,,127,,54,1.31245,157,0.506355
223532165,institution,University of Utah,,,US,275.188,2.25399,118,1.45978,212,3.12309,58,4.76953,54,0.349697,1345,1.30245,432,0.602632
75845752,source,Auditing A Journal of Practice & Theory,0278-0380,B,,173,1.94196,119,,580,2.02841,60,,127,,54,1.0359,260,0.648276
180519160,institution,Copenhagen Business School,,,DK,696.504,2.23411,119,2.00334,127,2.12064,149,3.62965,78,0.880441,828,1.68391,161,0.564462
4210202650,source,Academy of Management Discoveries,2168-1007,B,,157,1.89298,120,,580,1.985,62,,127,,54,0.912367,339,0.406699
166337079,institution,Queen Mary University of London,,,GB,223.888,2.22725,120,3.06126,62,1.0684,536,1.32891,329,0.572313,1119,1.35188,379,0.474261
122073985,source,The Journal of Economic History,0022-0507,E,,201,1.88807,121,1.92052,49,,779,,127,,54,0.804594,417,0.596522
45129253,institution,University College London,,,GB,603.679,2.20406,121,2.36716,103,2.53373,94,1.51125,287,1.05484,663,1.4955,259,0.400329
145311948,institution,Johns Hopkins University,,,US,298.588,2.20371,122,1.9043,139,3.14253,57,1.50642,288,0.350982,1343,1.35097,380,0.438653
113497174,source,Human Resource Management Journal,0954-5395,B,,269,1.88229,122,,580,1.94815,63,,127,,54,1.51221,111,0.582935
181171746,source,Journal of Economic Growth,1381-4338,E,,65,1.86576,123,2.02893,47,,779,,127,,54,1.02824,268,0.428571
178169726,institution,Southern Methodist University,,,US,130.412,2.18056,123,1.21521,291,2.84006,75,1.64547,250,,1658,1.39026,344,0.700047
69338747,source,European Economic Review,0014-2921,E,,787,1.82419,124,1.76142,55,,779,,127,,54,1.10383,225,0.402583
1850255,institution,University of Basel,,,CH,103.143,2.18026,124,1.55426,191,6.38386,2,0.338954,1182,1.05591,659,1.48958,262,0.399764
93284759,source,Journal of Business Research,0148-2963,B,,3518,1.81427,125,,580,1.81808,69,,127,,54,2.31571,38,0.709496
124055696,institution,University of Copenhagen,,,DK,250.243,2.16206,125,2.53834,92,0.786984,799,0.953524,541,0.357042,1337,1.30161,434,0.363067
55769427,institution,Indiana University – Purdue University Indianapolis,,,US,53.4541,2.16077,126,1.22844,279,3.06889,64,3.40826,88,0.233921,1441,1.60703,196,0.378109
31748134,source,Industrial Marketing Management,0019-8501,B,,940,1.80643,126,,580,1.84275,67,,127,,54,1.72341,84,0.680402
52357470,institution,The Ohio State University,,,US,365.644,2.14966,127,1.89037,141,2.37045,112,2.28714,155,1.11323,600,1.42172,313,0.645086
44376543,source,Business & Society,0007-6503,B,,259,1.80153,127,,580,1.83264,68,,127,,54,1.2477,177,0.413292
49389958,source,Econometric Theory,0266-4666,E,,174,1.78728,128,1.83005,53,,779,,127,,54,0.727919,491,0.651163
889458895,institution,University of Hong Kong,,,HK,679.319,2.13329,128,1.76924,159,2.17935,137,3.42503,86,1.55121,265,1.64025,178,0.452661
55732556,institution,Arizona State University,,,US,546.429,2.1297,129,1.7795,157,2.51363,96,0.931874,561,1.26643,455,1.58843,210,0.470405
25250876,source,Economy and Society,0308-5147,E,,64,1.78324,129,1.64167,61,,779,,127,,54,0.957674,316,0.0762332
124549413,source,Journal of Economic Surveys,0950-0804,E,,264,1.77041,130,1.69602,58,,779,,127,,54,1.4191,135,0.168761
130769515,institution,Pennsylvania State University,,,US,703.938,2.12646,130,2.17737,112,2.15652,142,1.57737,266,0.632476,1043,1.44906,294,0.429931
180242103,institution,Stockholm School of Economics,,,SE,253.496,2.12046,131,2.57986,87,1.81574,202,2.18362,164,0.595855,1091,1.66407,169,0.623337
2876017,source,Journal of Banking & Finance,0378-4266,E,,888,1.75819,131,1.34508,86,,779,,127,,54,1.1998,187,0.707899
186143895,institution,Lehigh University,,,US,96.0861,2.11555,132,0.917129,453,2.47345,97,2.0665,176,,1658,1.65618,172,0.663093
149070780,source,Production and Operations Management,1059-1478,B,,1135,1.75779,132,,580,1.86963,65,,127,,54,1.07337,241,0.573026
91045830,institution,Texas A&M University,,,US,416.913,2.09349,133,1.51465,202,2.5184,95,4.89,50,0.793499,900,1.54658,226,0.428036
23343376,source,International Business Review,0969-5931,B,,407,1.75684,133,,580,1.80732,71,,127,,54,1.52685,107,0.722205
155660961,institution,University of Turku,,,FI,201.348,2.08373,134,0.592143,800,2.696,83,0.665232,789,1.29749,436,2.62691,33,0.670991
66510378,source,Critical Perspectives on Accounting,1045-2354,B,,251,1.75019,134,,580,1.78092,72,,127,,54,1.25638,172,0.401527
118119388,source,Journal of Family Business Strategy,1877-8585,B,,134,1.74797,135,,580,1.808,70,,127,,54,1.36877,147,0.772781
121934306,institution,Tufts University,,,US,61.9778,2.08019,135,2.0786,122,1.0262,570,,1743,,1658,1.40611,330,0.648332
18095783,source,Journal of Business and Economic Statistics,0735-0015,E,,433,1.73621,136,1.79172,54,,779,,127,,54,0.806557,415,0.48499
168864056,institution,Bilkent University,,,TR,103.537,2.07882,136,2.81729,71,0.890123,697,1.68105,243,0.0692365,1609,1.42741,306,0.618952
181046868,institution,BI Norwegian Business School,,,NO,261.571,2.07687,137,2.66488,81,1.65215,250,5.01299,46,1.8098,163,1.60639,198,0.614138
85739584,source,Journal of Applied Econometrics,0883-7252,E,,270,1.73379,137,1.75109,57,,779,,127,,54,0.895207,353,0.56
180825142,institution,"City, University of London",,,GB,282.306,2.06242,138,0.976285,407,2.92655,71,1.24936,360,1.69911,194,1.45892,286,0.582511
116483603,source,Journal of Risk & Insurance,0022-4367,E,,136,1.7235,138,1.54868,66,,779,,127,,54,0.978749,304,0.351443
86501945,institution,University of Delaware,,,US,182.722,2.04809,139,1.29037,258,1.73367,221,13.8699,5,1.31666,423,1.23564,499,0.464579
33519306,source,Econometrics Journal,1368-4221,E,,124,1.71751,139,1.59987,63,,779,,127,,54,0.807384,414,0.37931
169221615,source,Information Economics and Policy,0167-6245,E,,98,1.70774,140,1.68127,59,,779,,127,,54,1.14757,202,0.488178
181565077,institution,Georgia State University,,,US,273.389,2.04596,140,2.04282,123,2.02134,162,1.52893,282,1.61206,240,2.0139,83,0.788521
179517972,source,Canadian Journal of Agricultural Economics/Revue canadienne d agroeconomie,0008-3976,E,,140,1.70527,141,1.34922,84,,779,,127,,54,2.65245,25,0.791946
114395901,institution,University of Nebraska–Lincoln,,,US,189.497,2.03985,141,1.07038,346,2.55908,91,4.84725,53,0.603211,1079,1.51218,244,0.594734
887064364,institution,University of Amsterdam,,,NL,445.59,2.0269,142,1.88017,143,1.91448,179,3.57065,80,0.640723,1034,1.38759,348,0.474356
1650206,source,Milbank Quarterly,0887-378X,A,,214,1.69409,142,,580,,779,2.84472,2,,54,1.42595,133,0.212341
2898242091,source,Journal of Business Venturing Insights,2352-6734,B,,303,1.66719,143,,580,1.71113,74,,127,,54,1.47146,124,0.621643
156087764,institution,"University of California, Merced",,,US,45.5375,2.01763,143,1.59513,186,3.62388,39,3.45042,84,0.496872,1198,1.11651,656,0.451852
146268463,source,Journal of Institutional Economics,1744-1374,E,,230,1.66655,144,1.56991,64,,779,,127,,54,0.989863,296,0.497657
241749,institution,University of Cambridge,,,GB,591.654,2.00696,144,1.64074,181,2.56545,90,1.20956,379,1.62338,232,1.52287,240,0.457174
93630570,source,Journal of Product Innovation Management,0737-6782,B,,204,1.66595,145,,580,1.76149,73,,127,,54,1.36126,148,0.591324
114832834,institution,Tulane University,,,US,154.202,1.99873,145,1.18939,300,2.99304,67,1.21107,378,,1658,1.10373,675,0.564278
155781252,institution,University of South Carolina,,,US,335.289,1.99007,146,1.2195,289,2.15616,143,1.68913,242,0.923098,787,1.60272,199,0.576917
146242404,source,New Political Economy,1356-3467,E,,263,1.6632,146,1.53848,67,,779,,127,,54,1.05126,254,0.340044
57201433,institution,Università della Svizzera italiana,,,CH,81.7915,1.98468,147,1.64777,180,2.16077,141,0.338977,1181,1.46193,319,1.38907,347,0.434378
23010633,source,Asian Economic Policy Review,1748-3131,E,,128,1.6614,147,1.75391,56,,779,,127,,54,1.00245,283,0.481481
138898306,institution,Reichman University,,,IL,38.4155,1.98217,148,1.94097,132,2.03398,159,2.53325,130,1.09225,628,1.90738,98,0.642023
39841227,source,International Journal of Forecasting,0169-2070,E,,445,1.61259,148,1.34591,85,,779,,127,,54,1.51901,109,0.653406
163774179,source,Labour Economics,0927-5371,E,,483,1.60749,149,1.51882,69,,779,,127,,54,0.994848,291,0.467819
165932596,institution,National University of Singapore,,,SG,703.778,1.98148,149,1.79981,153,2.39407,107,1.37485,319,1.24853,472,1.46703,281,0.414011
40120149,institution,University of Oxford,,,GB,761.586,1.97871,150,1.80734,152,1.85925,189,2.08323,174,0.815953,884,1.57208,219,0.466257
84664706,source,Personnel Psychology,0031-5826,B,,194,1.59076,150,,580,1.66852,76,,127,,54,0.896332,351,0.484502
158012942,institution,University of Richmond,,,US,94.8077,1.97778,151,1.96012,129,2.19285,133,0.416065,1074,0.204362,1468,1.27357,459,0.434168
579031,source,Economic Theory,0938-2259,E,,341,1.58866,151,1.61485,62,,779,,127,,54,0.697551,516,0.0959596
87933477,source,Environment and Planning A Economy and Space,0308-518X,A,,511,1.58737,152,,580,,779,2.10659,4,,54,1.05769,252,0.379639
165733156,institution,University of Georgia,,,US,371.109,1.9725,152,1.39311,224,2.44694,100,3.02448,103,0.491543,1204,1.27594,453,0.428975
135140700,institution,University of Bonn,,,DE,191.959,1.96879,153,2.21028,110,0.548328,1120,0.76013,702,1.22005,497,1.15521,603,0.246753
114140714,source,Management Accounting Research,1044-5005,B,,72,1.58449,153,,580,1.62995,78,,127,,54,1.28357,161,0.857143
96062909,institution,Babson College,,,US,114.857,1.96026,154,1.30083,252,2.06313,154,0.198997,1399,,1658,1.7927,135,0.534809
49321836,source,Advances in Developing Human Resources,1523-4223,X,,103,1.58374,154,,580,,779,,127,0.768125,3,1.18342,193,0.567568
16391192,institution,Tel Aviv University,,,IL,197.163,1.93344,155,1.92728,135,1.90384,183,2.83778,109,0.584412,1104,1.17263,584,0.460237
121634618,source,Journal of Financial Stability,1572-3089,E,,348,1.58307,155,1.37983,81,,779,,127,,54,1.25951,171,0.546751
145471836,source,Explorations in Economic History,0014-4983,E,,127,1.5821,156,1.45347,72,,779,,127,,54,0.728754,490,0.200758
177725633,institution,Chinese University of Hong Kong,,,HK,407.189,1.93133,156,1.52787,198,1.90566,182,3.25371,96,1.14155,574,1.44283,297,0.584586
161593684,institution,Stockholm University,,,SE,230.307,1.92856,157,2.49612,95,1.23601,429,1.36391,320,1.61823,235,1.19814,546,0.491411
45682993,source,Academy of Management Learning and Education,1537-260X,B,,220,1.57784,157,,580,1.63248,77,,127,,54,0.989301,297,0.425121
4210148621,institution,Luxembourg Institute of Socio-Economic Research,,,LU,40.324,1.92161,158,1.69891,172,0.195757,1764,0.00648184,1737,,1658,1.07646,713,0.410526
134094273,source,Human Resource Management,0090-4848,B,,227,1.57752,158,,580,1.61966,80,,127,,54,1.2854,159,0.348998
164321952,source,International Journal of Operations & Production Management,0144-3577,B,,451,1.57448,159,,580,1.67016,75,,127,,54,1.33251,153,0.525564
162577319,institution,The University of Texas at Dallas,,,US,285.62,1.91818,159,0.822927,525,2.28149,121,1.14032,411,0.15163,1515,1.32648,407,0.658346
9435936,source,Long Range Planning,0024-6301,B,,217,1.57217,160,,580,1.55455,84,,127,,54,1.27389,167,0.805634
70983195,institution,Syracuse University,,,US,211.095,1.91321,160,1.51804,201,2.04114,158,4.62221,55,,1658,1.51704,241,0.568406
12912129,institution,Northeastern University,,,US,205.638,1.91111,161,0.457332,1026,2.56671,89,1.63807,251,0.584863,1103,1.4061,331,0.433575
97316453,source,Cambridge Journal of Regions Economy and Society,1752-1378,E,,189,1.56338,161,1.50975,70,,779,,127,,54,1.03686,259,0.0724106
197251160,institution,Hebrew University of Jerusalem,,,IL,189.617,1.9105,162,2.18436,111,1.34847,377,0.903418,576,0.467478,1230,1.05822,749,0.474521
17986141,source,Journal of Management Inquiry,1056-4926,B,,124,1.56095,162,,580,1.62062,79,,127,,54,0.946636,322,0.319079
76633192,source,Journal of Business Ethics,0167-4544,B,,1415,1.55984,163,,580,1.52882,85,,127,,54,1.23724,179,0.481646
931913249,institution,Norwegian School of Economics,,,NO,227.453,1.90919,163,2.10332,117,1.49335,304,6.84796,31,0.614707,1062,1.41918,317,0.53722
114457229,institution,University of Geneva,,,CH,147.337,1.90494,164,0.94949,431,3.56982,41,2.36468,147,0.361209,1333,1.32672,406,0.512821
172526255,source,Finance and Stochastics,0949-2984,E,,98,1.55267,164,1.66471,60,,779,,127,,54,0.616844,587,0.223881
202963720,institution,University of St.Gallen,,,CH,356.628,1.9016,165,1.30146,251,2.2761,123,0.554868,893,2.72482,43,1.89929,102,0.623656
4210168091,source,The Journal of Law Economics and Organization,1465-7341,E,,127,1.54471,165,1.50846,71,,779,,127,,54,0.637454,566,0.385445
41869786,source,Small Business Economics,0921-898X,B,,642,1.541,166,,580,1.42027,97,,127,,54,1.27816,166,0.628503
874792244,institution,European University Institute,,,IT,139.095,1.89581,166,2.03846,125,0.673412,940,0.105669,1570,,1658,1.09617,687,0.492021
2802706902,institution,Knoxville College,,,US,33.1484,1.89548,167,0.499706,944,2.24115,130,0.154259,1474,,1658,1.37005,361,0.445148
162525099,source,Financial Analysts Journal,0015-198X,A,,13,1.52833,167,,580,,779,0.842037,23,,54,1.1124,217,0.560976
103635307,institution,"University of California, Riverside",,,US,99.6405,1.89304,168,1.23857,272,3.75527,36,0.563428,882,0.457002,1242,0.986996,873,0.390922
125977778,source,International Journal of Contemporary Hospitality Management,0959-6119,B,,997,1.52407,168,,580,1.58768,82,,127,,54,1.68959,87,0.38542
323237,source,Accounting and Business Research,0001-4788,B,,161,1.52166,169,,580,1.49849,88,,127,,54,0.906953,343,0.610619
180923762,institution,University of Cologne,,,DE,189.251,1.88803,169,2.09475,119,2.0508,156,0.387833,1110,0.532164,1152,1.42346,309,0.501075
153718931,institution,University of Ottawa,,,CA,254.815,1.88,170,2.83646,69,1.45948,319,0.967568,528,0.148448,1520,1.43291,302,0.512384
177792750,source,Decision Sciences,0011-7315,B,,180,1.51944,170,,580,1.59472,81,,127,,54,1.25571,173,0.629911
4210224324,source,Accounting Auditing & Accountability Journal,0951-3574,B,,480,1.50946,171,,580,1.52494,86,,127,,54,1.2365,181,0.610253
39422238,institution,University of Illinois Chicago,,,US,219.957,1.87667,171,1.40062,222,2.44468,101,3.50167,82,0.588501,1098,1.04699,772,0.650182
129086836,source,Real Estate Economics,1080-8620,E,,167,1.50235,172,1.42032,76,,779,,127,,54,0.739212,481,0.278481
16269868,institution,Santa Clara University,,,US,100.005,1.87089,172,1.0651,349,2.33122,116,0.797513,664,0.960168,754,1.25528,475,0.654822
148909191,source,Marketing Letters,0923-0645,B,,241,1.49716,173,,580,1.55792,83,,127,,54,0.832375,393,0.622177
121820613,institution,Louisiana State University,,,US,178.003,1.86521,173,2.55902,89,1.5233,293,2.64732,122,0.743647,945,1.24817,486,0.498498
